match_id,date,venue,actual_best_11,predicted_best_11,overlap_count
Mumbai Indians_vs_Sunrisers Hyderabad_2023-04-18,2023-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['JP Behrendorff', 'Arjun Tendulkar', 'RP Meredith', 'M Jansen', 'PP Chawla', 'T Natarajan', 'C Green', 'B Kumar', 'HR Shokeen', 'M Markande', 'Washington Sundar']","['JP Behrendorff', 'Arjun Tendulkar', 'RP Meredith', 'PP Chawla', 'M Markande', 'C Green', 'M Jansen', 'T Natarajan', 'B Kumar', 'Washington Sundar', 'HR Shokeen']",11
Punjab Kings_vs_Chennai Super Kings_2025-04-08,2025-04-08,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur","['LH Ferguson', 'KK Ahmed', 'R Ashwin', 'GJ Maxwell', 'Yash Thakur', 'Mukesh Choudhary', 'Noor Ahmad', 'RA Jadeja', 'MP Stoinis', 'YS Chahal', 'Arshdeep Singh']","['LH Ferguson', 'KK Ahmed', 'Noor Ahmad', 'R Ashwin', 'Arshdeep Singh', 'GJ Maxwell', 'M Jansen', 'Yash Thakur', 'Mukesh Choudhary', 'YS Chahal', 'RA Jadeja']",10
Punjab Kings_vs_Delhi Capitals_2023-05-13,2023-05-13,"Arun Jaitley Stadium, Delhi","['Harpreet Brar', 'RD Chahar', 'NT Ellis', 'I Sharma', 'AR Patel', 'P Dubey', 'KK Ahmed', 'Kuldeep Yadav', 'Mukesh Kumar', 'Arshdeep Singh', 'MR Marsh']","['Harpreet Brar', 'MR Marsh', 'NT Ellis', 'I Sharma', 'RD Chahar', 'P Dubey', 'Mukesh Kumar', 'AR Patel', 'KK Ahmed', 'Kuldeep Yadav', 'SM Curran']",10
Punjab Kings_vs_Gujarat Titans_2024-04-21,2024-04-21,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur","['R Sai Kishore', 'HV Patel', 'MM Sharma', 'LS Livingstone', 'Noor Ahmad', 'Rashid Khan', 'Arshdeep Singh', 'SM Curran', 'Azmatullah Omarzai', 'Harpreet Brar', 'M Shahrukh Khan']","['R Sai Kishore', 'HV Patel', 'MM Sharma', 'SM Curran', 'Arshdeep Singh', 'LS Livingstone', 'Noor Ahmad', 'Rashid Khan', 'K Rabada', 'Harpreet Brar', 'Azmatullah Omarzai']",10
Punjab Kings_vs_Gujarat Titans_2025-03-25,2025-03-25,"Narendra Modi Stadium, Ahmedabad","['Arshdeep Singh', 'R Sai Kishore', 'K Rabada', 'M Jansen', 'GJ Maxwell', 'Rashid Khan', 'Vijaykumar Vyshak', 'Arshad Khan', 'YS Chahal', 'Azmatullah Omarzai', 'M Prasidh Krishna']","['R Sai Kishore', 'Arshdeep Singh', 'M Prasidh Krishna', 'Mohammed Siraj', 'GJ Maxwell', 'M Jansen', 'Rashid Khan', 'YS Chahal', 'K Rabada', 'Azmatullah Omarzai', 'Arshad Khan']",10
Punjab Kings_vs_Gujarat Titans_2023-04-13,2023-04-13,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh","['J Little', 'MM Sharma', 'Harpreet Brar', 'AS Joseph', 'Rashid Khan', 'Arshdeep Singh', 'K Rabada', 'SM Curran', 'Mohammed Shami', 'MW Short', 'RD Chahar']","['J Little', 'MM Sharma', 'Arshdeep Singh', 'K Rabada', 'Rashid Khan', 'Mohammed Shami', 'AS Joseph', 'Harpreet Brar', 'SM Curran', 'RD Chahar', 'MW Short']",11
Punjab Kings_vs_Kolkata Knight Riders_2023-05-08,2023-05-08,"Eden Gardens, Kolkata","['CV Varun', 'RD Chahar', 'Harshit Rana', 'Suyash Sharma', 'Harpreet Brar', 'N Rana', 'NT Ellis', 'Arshdeep Singh', 'SP Narine', 'AD Russell', 'R Dhawan']","['Arshdeep Singh', 'CV Varun', 'Harshit Rana', 'RD Chahar', 'Suyash Sharma', 'NT Ellis', 'AD Russell', 'Harpreet Brar', 'VG Arora', 'SP Narine', 'N Rana']",10
Punjab Kings_vs_Kolkata Knight Riders_2025-04-15,2025-04-15,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur","['YS Chahal', 'M Jansen', 'Harshit Rana', 'SP Narine', 'CV Varun', 'VG Arora', 'Arshdeep Singh', 'GJ Maxwell', 'A Nortje', 'XC Bartlett']","['Harshit Rana', 'VG Arora', 'CV Varun', 'SP Narine', 'YS Chahal', 'Arshdeep Singh', 'M Jansen', 'A Nortje', 'XC Bartlett', 'GJ Maxwell']",10
Punjab Kings_vs_Kolkata Knight Riders_2023-04-01,2023-04-01,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh","['Arshdeep Singh', 'TG Southee', 'CV Varun', 'NT Ellis', 'RD Chahar', 'UT Yadav', 'Sikandar Raza', 'SP Narine', 'SM Curran', 'Harpreet Brar', 'R Dhawan']","['TG Southee', 'Arshdeep Singh', 'NT Ellis', 'Harpreet Brar', 'UT Yadav', 'Sikandar Raza', 'SP Narine', 'CV Varun', 'SM Curran', 'R Dhawan', 'RD Chahar']",11
Punjab Kings_vs_Mumbai Indians_2023-05-03,2023-05-03,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh","['NT Ellis', 'PP Chawla', 'R Dhawan', 'Arshad Khan', 'Arshdeep Singh', 'K Kartikeya', 'C Green', 'RD Chahar', 'Harpreet Brar', 'Akash Madhwal', 'JC Archer']","['PP Chawla', 'NT Ellis', 'Arshdeep Singh', 'Arshad Khan', 'Harpreet Brar', 'R Dhawan', 'SM Curran', 'RD Chahar', 'K Kartikeya', 'C Green', 'JC Archer']",10
Punjab Kings_vs_Mumbai Indians_2023-04-22,2023-04-22,"Wankhede Stadium, Mumbai","['Arshdeep Singh', 'PP Chawla', 'C Green', 'JP Behrendorff', 'JC Archer', 'NT Ellis', 'Arjun Tendulkar', 'LS Livingstone', 'HR Shokeen', 'Harpreet Brar', 'MW Short']","['NT Ellis', 'JP Behrendorff', 'PP Chawla', 'Arshdeep Singh', 'Harpreet Brar', 'JC Archer', 'SM Curran', 'C Green', 'Arjun Tendulkar', 'HR Shokeen', 'LS Livingstone']",10
Punjab Kings_vs_Rajasthan Royals_2023-04-05,2023-04-05,"Barsapara Cricket Stadium, Guwahati","['NT Ellis', 'R Ashwin', 'JO Holder', 'Arshdeep Singh', 'SM Curran', 'YS Chahal', 'Harpreet Brar', 'RD Chahar', 'Sikandar Raza', 'TA Boult', 'KM Asif']","['NT Ellis', 'Arshdeep Singh', 'YS Chahal', 'SM Curran', 'R Ashwin', 'TA Boult', 'JO Holder', 'RD Chahar', 'Harpreet Brar', 'Sikandar Raza', 'KM Asif']",11
Punjab Kings_vs_Rajasthan Royals_2023-05-19,2023-05-19,"Himachal Pradesh Cricket Association Stadium, Dharamsala","['Navdeep Saini', 'K Rabada', 'A Zampa', 'Arshdeep Singh', 'NT Ellis', 'RD Chahar', 'TA Boult', 'SM Curran', 'YS Chahal', 'Sandeep Sharma']","['Navdeep Saini', 'A Zampa', 'RD Chahar', 'TA Boult', 'Arshdeep Singh', 'SM Curran', 'NT Ellis', 'K Rabada', 'YS Chahal', 'Sandeep Sharma']",10
Punjab Kings_vs_Rajasthan Royals_2024-04-13,2024-04-13,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur","['K Rabada', 'KA Maharaj', 'SM Curran', 'YS Chahal', 'Avesh Khan', 'TA Boult', 'LS Livingstone', 'KR Sen', 'Arshdeep Singh', 'HV Patel', 'Harpreet Brar']","['HV Patel', 'YS Chahal', 'KA Maharaj', 'SM Curran', 'Avesh Khan', 'Arshdeep Singh', 'K Rabada', 'LS Livingstone', 'TA Boult', 'KR Sen', 'Harpreet Brar']",11
Punjab Kings_vs_Royal Challengers Bengaluru_2024-03-25,2024-03-25,"M Chinnaswamy Stadium, Bengaluru","['Harpreet Brar', 'K Rabada', 'Mohammed Siraj', 'GJ Maxwell', 'Yash Dayal', 'AS Joseph', 'HV Patel', 'SM Curran', 'C Green', 'RD Chahar', 'Arshdeep Singh']","['Harpreet Brar', 'K Rabada', 'Mohammed Siraj', 'HV Patel', 'GJ Maxwell', 'SM Curran', 'Yash Dayal', 'C Green', 'Mayank Dagar', 'AS Joseph', 'RD Chahar']",10
Punjab Kings_vs_Sunrisers Hyderabad_2023-04-09,2023-04-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['M Markande', 'M Jansen', 'Umran Malik', 'Arshdeep Singh', 'B Kumar', 'RD Chahar', 'SM Curran', 'Harpreet Brar', 'Washington Sundar', 'NT Ellis', 'T Natarajan']","['Arshdeep Singh', 'Umran Malik', 'M Jansen', 'T Natarajan', 'M Markande', 'B Kumar', 'RD Chahar', 'Harpreet Brar', 'Washington Sundar', 'NT Ellis', 'Mohit Rathee']",10
Punjab Kings_vs_Sunrisers Hyderabad_2024-05-19,2024-05-19,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['Arshdeep Singh', 'T Natarajan', 'HV Patel', 'PJ Cummins', 'Shashank Singh', 'Harpreet Brar', 'V Viyaskanth', 'Nithish Kumar Reddy', 'Atharva Taide', 'B Kumar', 'Shahbaz Ahmed']","['HV Patel', 'Arshdeep Singh', 'B Kumar', 'T Natarajan', 'PJ Cummins', 'RD Chahar', 'Shashank Singh', 'Harpreet Brar', 'V Viyaskanth', 'Nithish Kumar Reddy', 'Shahbaz Ahmed']",10
Punjab Kings_vs_Sunrisers Hyderabad_2025-04-12,2025-04-12,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['HV Patel', 'E Malinga', 'Arshdeep Singh', 'YS Chahal', 'LH Ferguson', 'MP Stoinis', 'PJ Cummins', 'Zeeshan Ansari', 'GJ Maxwell', 'M Jansen', 'Mohammed Shami']","['HV Patel', 'E Malinga', 'Arshdeep Singh', 'PJ Cummins', 'Mohammed Shami', 'M Jansen', 'YS Chahal', 'Shashank Singh', 'Yash Thakur', 'GJ Maxwell', 'Zeeshan Ansari']",9
Rajasthan Royals_vs_Chennai Super Kings_2025-03-30,2025-03-30,"Barsapara Cricket Stadium, Guwahati","['PWH de Silva', 'KK Ahmed', 'M Pathirana', 'Noor Ahmad', 'JC Archer', 'RA Jadeja', 'Sandeep Sharma', 'R Ashwin', 'K Kartikeya', 'M Theekshana', 'TU Deshpande']","['PWH de Silva', 'Noor Ahmad', 'KK Ahmed', 'M Pathirana', 'R Ashwin', 'Sandeep Sharma', 'RA Jadeja', 'JC Archer', 'K Kartikeya', 'M Theekshana', 'J Overton']",10
Rajasthan Royals_vs_Chennai Super Kings_2023-04-12,2023-04-12,"MA Chidambaram Stadium, Chepauk, Chennai","['TU Deshpande', 'RA Jadeja', 'R Ashwin', 'YS Chahal', 'Akash Singh', 'Sandeep Sharma', 'A Zampa', 'MM Ali', 'KR Sen', 'SSB Magala', 'M Theekshana']","['TU Deshpande', 'RA Jadeja', 'YS Chahal', 'R Ashwin', 'MM Ali', 'Akash Singh', 'A Zampa', 'JO Holder', 'Sandeep Sharma', 'M Theekshana', 'SSB Magala']",10
Rajasthan Royals_vs_Chennai Super Kings_2024-05-12,2024-05-12,"MA Chidambaram Stadium, Chepauk, Chennai","['Simarjeet Singh', 'R Ashwin', 'TU Deshpande', 'Avesh Khan', 'YS Chahal', 'N Burger', 'RA Jadeja', 'M Theekshana', 'SN Thakur', 'Sandeep Sharma', 'TA Boult']","['Simarjeet Singh', 'TU Deshpande', 'Avesh Khan', 'Sandeep Sharma', 'N Burger', 'R Ashwin', 'RA Jadeja', 'TA Boult', 'YS Chahal', 'SN Thakur', 'M Theekshana']",11
Rajasthan Royals_vs_Chennai Super Kings_2023-04-27,2023-04-27,"Sawai Mansingh Stadium, Jaipur","['A Zampa', 'R Ashwin', 'TU Deshpande', 'M Theekshana', 'K Yadav', 'RA Jadeja', 'M Pathirana', 'Sandeep Sharma', 'MM Ali', 'YS Chahal', 'Akash Singh']","['Sandeep Sharma', 'A Zampa', 'TU Deshpande', 'RA Jadeja', 'YS Chahal', 'M Pathirana', 'R Ashwin', 'K Yadav', 'M Theekshana', 'JO Holder', 'Akash Singh']",10
Rajasthan Royals_vs_Delhi Capitals_2023-04-08,2023-04-08,"Barsapara Cricket Stadium, Guwahati","['YS Chahal', 'TA Boult', 'R Ashwin', 'Mukesh Kumar', 'Sandeep Sharma', 'Kuldeep Yadav', 'R Powell', 'JO Holder', 'M Ashwin', 'AR Patel', 'A Nortje']","['YS Chahal', 'TA Boult', 'R Ashwin', 'Mukesh Kumar', 'R Powell', 'Kuldeep Yadav', 'JO Holder', 'KK Ahmed', 'Sandeep Sharma', 'M Ashwin', 'AR Patel']",10
Rajasthan Royals_vs_Delhi Capitals_2024-03-28,2024-03-28,"Sawai Mansingh Stadium, Jaipur","['YS Chahal', 'N Burger', 'AR Patel', 'KK Ahmed', 'Avesh Khan', 'Kuldeep Yadav', 'A Nortje', 'Mukesh Kumar', 'Sandeep Sharma', 'R Ashwin', 'TA Boult']","['N Burger', 'YS Chahal', 'A Nortje', 'Kuldeep Yadav', 'Mukesh Kumar', 'AR Patel', 'KK Ahmed', 'TA Boult', 'Sandeep Sharma', 'Avesh Khan', 'R Ashwin']",11
Rajasthan Royals_vs_Gujarat Titans_2023-05-05,2023-05-05,"Sawai Mansingh Stadium, Jaipur","['Rashid Khan', 'Noor Ahmad', 'Mohammed Shami', 'J Little', 'YS Chahal', 'MM Sharma', 'HH Pandya', 'Sandeep Sharma', 'R Ashwin', 'TA Boult', 'A Zampa']","['Rashid Khan', 'A Zampa', 'Sandeep Sharma', 'Noor Ahmad', 'MM Sharma', 'Mohammed Shami', 'J Little', 'R Ashwin', 'TA Boult', 'YS Chahal', 'HH Pandya']",11
Rajasthan Royals_vs_Gujarat Titans_2024-04-10,2024-04-10,"Sawai Mansingh Stadium, Jaipur","['KR Sen', 'Avesh Khan', 'YS Chahal', 'Rashid Khan', 'MM Sharma', 'UT Yadav', 'TA Boult', 'KA Maharaj', 'R Ashwin', 'SH Johnson', 'Noor Ahmad']","['Rashid Khan', 'KR Sen', 'YS Chahal', 'MM Sharma', 'UT Yadav', 'Noor Ahmad', 'Avesh Khan', 'TA Boult', 'R Ashwin', 'SH Johnson', 'KA Maharaj']",11
Rajasthan Royals_vs_Kolkata Knight Riders_2025-03-26,2025-03-26,"Barsapara Cricket Stadium, Guwahati","['CV Varun', 'MM Ali', 'Harshit Rana', 'VG Arora', 'R Parag', 'SH Johnson', 'PWH de Silva', 'Sandeep Sharma', 'M Theekshana', 'N Rana', 'TU Deshpande']","['PWH de Silva', 'CV Varun', 'Harshit Rana', 'MM Ali', 'VG Arora', 'R Parag', 'SH Johnson', 'Sandeep Sharma', 'JC Archer', 'N Rana', 'TU Deshpande']",10
Rajasthan Royals_vs_Lucknow Super Giants_2024-03-24,2024-03-24,"Sawai Mansingh Stadium, Jaipur","['Naveen-ul-Haq', 'TA Boult', 'Sandeep Sharma', 'R Ashwin', 'YS Chahal', 'N Burger', 'Ravi Bishnoi', 'Mohsin Khan', 'KH Pandya', 'Avesh Khan', 'A Badoni']","['YS Chahal', 'Naveen-ul-Haq', 'N Burger', 'Ravi Bishnoi', 'Mohsin Khan', 'TA Boult', 'Sandeep Sharma', 'KH Pandya', 'Avesh Khan', 'R Ashwin', 'A Badoni']",11
Rajasthan Royals_vs_Mumbai Indians_2023-04-30,2023-04-30,"Wankhede Stadium, Mumbai","['Arshad Khan', 'R Ashwin', 'PP Chawla', 'JC Archer', 'Sandeep Sharma', 'TA Boult', 'RP Meredith', 'C Green', 'K Kartikeya', 'KR Sen', 'YS Chahal']","['PP Chawla', 'TA Boult', 'RP Meredith', 'Arshad Khan', 'K Kartikeya', 'Sandeep Sharma', 'JC Archer', 'R Ashwin', 'YS Chahal', 'C Green', 'JO Holder']",10
Rajasthan Royals_vs_Punjab Kings_2024-05-15,2024-05-15,"Barsapara Cricket Stadium, Guwahati","['HV Patel', 'RD Chahar', 'Avesh Khan', 'SM Curran', 'YS Chahal', 'NT Ellis', 'Arshdeep Singh', 'TA Boult', 'Harpreet Brar', 'R Ashwin', 'Sandeep Sharma']","['HV Patel', 'NT Ellis', 'Arshdeep Singh', 'Avesh Khan', 'YS Chahal', 'R Ashwin', 'RD Chahar', 'SM Curran', 'TA Boult', 'Sandeep Sharma', 'Harpreet Brar']",11
Rajasthan Royals_vs_Punjab Kings_2025-04-05,2025-04-05,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur","['JC Archer', 'Sandeep Sharma', 'M Theekshana', 'LH Ferguson', 'Arshdeep Singh', 'PWH de Silva', 'K Kartikeya', 'M Jansen', 'GJ Maxwell', 'YS Chahal', 'Yudhvir Singh']","['JC Archer', 'LH Ferguson', 'Sandeep Sharma', 'M Theekshana', 'Arshdeep Singh', 'PWH de Silva', 'GJ Maxwell', 'M Jansen', 'K Kartikeya', 'YS Chahal', 'MP Stoinis']",10
Rajasthan Royals_vs_Royal Challengers Bengaluru_2025-04-13,2025-04-13,"Sawai Mansingh Stadium, Jaipur","['B Kumar', 'JR Hazlewood', 'K Kartikeya', 'KH Pandya', 'Yash Dayal', 'JC Archer', 'LS Livingstone', 'R Parag', 'Suyash Sharma', 'M Theekshana', 'PWH de Silva']","['JR Hazlewood', 'B Kumar', 'Yash Dayal', 'TU Deshpande', 'Sandeep Sharma', 'KH Pandya', 'K Kartikeya', 'M Theekshana', 'R Parag', 'JC Archer', 'Suyash Sharma']",9
Rajasthan Royals_vs_Sunrisers Hyderabad_2023-04-02,2023-04-02,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['YS Chahal', 'TA Boult', 'T Natarajan', 'Fazalhaq Farooqi', 'JO Holder', 'R Ashwin', 'Umran Malik', 'KM Asif', 'AU Rashid', 'Washington Sundar', 'B Kumar']","['YS Chahal', 'T Natarajan', 'Umran Malik', 'JO Holder', 'TA Boult', 'Fazalhaq Farooqi', 'B Kumar', 'R Ashwin', 'Washington Sundar', 'NA Saini', 'AU Rashid']",10
Rajasthan Royals_vs_Sunrisers Hyderabad_2023-05-07,2023-05-07,"Sawai Mansingh Stadium, Jaipur","['YS Chahal', 'R Ashwin', 'B Kumar', 'M Jansen', 'K Yadav', 'Abhishek Sharma', 'OC McCoy', 'T Natarajan', 'Vivrant Sharma', 'M Ashwin', 'M Markande']","['YS Chahal', 'B Kumar', 'Sandeep Sharma', 'K Yadav', 'M Jansen', 'R Ashwin', 'M Ashwin', 'Vivrant Sharma', 'Abhishek Sharma', 'T Natarajan', 'M Markande']",10
Royal Challengers Bangalore_vs_Delhi Capitals_2023-05-06,2023-05-06,"Arun Jaitley Stadium, Delhi","['MR Marsh', 'JR Hazlewood', 'Mukesh Kumar', 'KK Ahmed', 'KV Sharma', 'HV Patel', 'AR Patel', 'GJ Maxwell', 'I Sharma', 'MK Lomror', 'PWH de Silva']","['KV Sharma', 'MR Marsh', 'I Sharma', 'JR Hazlewood', 'HV Patel', 'Mukesh Kumar', 'Kuldeep Yadav', 'AR Patel', 'KK Ahmed', 'PWH de Silva', 'Mohammed Siraj']",9
Royal Challengers Bangalore_vs_Delhi Capitals_2023-04-15,2023-04-15,"M Chinnaswamy Stadium, Bengaluru","['Mohammed Siraj', 'Vijaykumar Vyshak', 'Kuldeep Yadav', 'MR Marsh', 'HV Patel', 'Lalit Yadav', 'AR Patel', 'WD Parnell', 'PWH de Silva', 'A Nortje', 'Shahbaz Ahmed']","['Vijaykumar Vyshak', 'MR Marsh', 'Mohammed Siraj', 'WD Parnell', 'Kuldeep Yadav', 'HV Patel', 'PWH de Silva', 'Lalit Yadav', 'AR Patel', 'Shahbaz Ahmed', 'Mustafizur Rahman']",10
Royal Challengers Bangalore_vs_Gujarat Titans_2023-05-21,2023-05-21,"M Chinnaswamy Stadium, Bengaluru","['Mohammed Siraj', 'Noor Ahmad', 'HV Patel', 'Rashid Khan', 'Mohammed Shami', 'Vijaykumar Vyshak', 'Yash Dayal', 'MG Bracewell', 'H Sharma', 'MM Sharma', 'WD Parnell']","['Noor Ahmad', 'Vijaykumar Vyshak', 'Mohammed Siraj', 'Mohammed Shami', 'WD Parnell', 'HV Patel', 'MG Bracewell', 'Rashid Khan', 'Yash Dayal', 'MM Sharma', 'H Sharma']",11
Royal Challengers Bangalore_vs_Lucknow Super Giants_2023-05-01,2023-05-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","['Naveen-ul-Haq', 'JR Hazlewood', 'HV Patel', 'KV Sharma', 'Ravi Bishnoi', 'A Mishra', 'Yash Thakur', 'K Gowtham', 'PWH de Silva', 'Mohammed Siraj', 'GJ Maxwell']","['JR Hazlewood', 'KV Sharma', 'Yash Thakur', 'Naveen-ul-Haq', 'HV Patel', 'Ravi Bishnoi', 'MP Stoinis', 'A Mishra', 'MK Lomror', 'KH Pandya', 'GJ Maxwell']",8
Royal Challengers Bangalore_vs_Lucknow Super Giants_2023-04-10,2023-04-10,"M Chinnaswamy Stadium, Bengaluru","['Mohammed Siraj', 'WD Parnell', 'HV Patel', 'A Mishra', 'MA Wood', 'KV Sharma', 'DJ Willey', 'KH Pandya', 'Shahbaz Ahmed', 'Ravi Bishnoi', 'Avesh Khan']","['WD Parnell', 'Mohammed Siraj', 'A Mishra', 'HV Patel', 'MA Wood', 'KV Sharma', 'DJ Willey', 'JD Unadkat', 'Ravi Bishnoi', 'KH Pandya', 'Shahbaz Ahmed']",10
Royal Challengers Bangalore_vs_Mumbai Indians_2023-05-09,2023-05-09,"Wankhede Stadium, Mumbai","['JP Behrendorff', 'Vijaykumar Vyshak', 'PWH de Silva', 'C Green', 'K Kartikeya', 'CJ Jordan', 'Akash Madhwal', 'JR Hazlewood', 'Mohammed Siraj', 'PP Chawla', 'HV Patel']","['JP Behrendorff', 'JR Hazlewood', 'PWH de Silva', 'PP Chawla', 'Vijaykumar Vyshak', 'HV Patel', 'K Kartikeya', 'CJ Jordan', 'Mohammed Siraj', 'Akash Madhwal', 'C Green']",11
Royal Challengers Bangalore_vs_Punjab Kings_2023-04-20,2023-04-20,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh","['Mohammed Siraj', 'PWH de Silva', 'Vijaykumar Vyshak', 'Harpreet Brar', 'HV Patel', 'Arshdeep Singh', 'NT Ellis', 'WD Parnell', 'RD Chahar', 'SM Curran', 'GJ Maxwell']","['Mohammed Siraj', 'Vijaykumar Vyshak', 'NT Ellis', 'PWH de Silva', 'Arshdeep Singh', 'WD Parnell', 'Harpreet Brar', 'HV Patel', 'LS Livingstone', 'SM Curran', 'RD Chahar']",10
Royal Challengers Bangalore_vs_Rajasthan Royals_2023-04-23,2023-04-23,"M Chinnaswamy Stadium, Bengaluru","['Sandeep Sharma', 'HV Patel', 'DJ Willey', 'YS Chahal', 'TA Boult', 'Mohammed Siraj', 'R Ashwin', 'JO Holder', 'PWH de Silva', 'Vijaykumar Vyshak', 'GJ Maxwell']","['Sandeep Sharma', 'Mohammed Siraj', 'YS Chahal', 'TA Boult', 'Vijaykumar Vyshak', 'HV Patel', 'R Ashwin', 'DJ Willey', 'PWH de Silva', 'GJ Maxwell', 'JO Holder']",11
Royal Challengers Bangalore_vs_Rajasthan Royals_2023-05-14,2023-05-14,"Sawai Mansingh Stadium, Jaipur","['WD Parnell', 'KV Sharma', 'MG Bracewell', 'A Zampa', 'KM Asif', 'Mohammed Siraj', 'GJ Maxwell', 'Sandeep Sharma', 'R Ashwin', 'YS Chahal']","['KV Sharma', 'WD Parnell', 'MG Bracewell', 'A Zampa', 'KM Asif', 'YS Chahal', 'GJ Maxwell', 'Mohammed Siraj', 'Sandeep Sharma', 'R Ashwin']",10
Royal Challengers Bengaluru_vs_Chennai Super Kings_2024-05-18,2024-05-18,"M Chinnaswamy Stadium, Bengaluru","['GJ Maxwell', 'MJ Santner', 'Yash Dayal', 'SN Thakur', 'C Green', 'Mohammed Siraj', 'LH Ferguson', 'TU Deshpande', 'M Theekshana', 'Swapnil Singh', 'KV Sharma']","['TU Deshpande', 'MJ Santner', 'Mohammed Siraj', 'GJ Maxwell', 'LH Ferguson', 'SN Thakur', 'Yash Dayal', 'C Green', 'KV Sharma', 'Swapnil Singh', 'M Theekshana']",11
Royal Challengers Bengaluru_vs_Chennai Super Kings_2024-03-22,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai","['Mustafizur Rahman', 'C Green', 'DL Chahar', 'TU Deshpande', 'Yash Dayal', 'KV Sharma', 'Mayank Dagar', 'RA Jadeja', 'AS Joseph', 'GJ Maxwell', 'M Theekshana']","['DL Chahar', 'Mustafizur Rahman', 'KV Sharma', 'C Green', 'RA Jadeja', 'Yash Dayal', 'TU Deshpande', 'Mohammed Siraj', 'M Theekshana', 'GJ Maxwell', 'Mayank Dagar']",10
Royal Challengers Bengaluru_vs_Chennai Super Kings_2025-03-28,2025-03-28,"MA Chidambaram Stadium, Chepauk, Chennai","['JR Hazlewood', 'Noor Ahmad', 'Yash Dayal', 'LS Livingstone', 'M Pathirana', 'B Kumar', 'KK Ahmed', 'R Ashwin', 'Suyash Sharma', 'SM Curran', 'KH Pandya']","['JR Hazlewood', 'Noor Ahmad', 'Yash Dayal', 'M Pathirana', 'KK Ahmed', 'LS Livingstone', 'R Ashwin', 'KH Pandya', 'B Kumar', 'SM Curran', 'RA Jadeja']",10
Royal Challengers Bengaluru_vs_Delhi Capitals_2024-05-12,2024-05-12,"M Chinnaswamy Stadium, Bengaluru","['Yash Dayal', 'Mukesh Kumar', 'C Green', 'LH Ferguson', 'Rasikh Salam', 'KK Ahmed', 'I Sharma', 'Mohammed Siraj', 'Swapnil Singh', 'Kuldeep Yadav', 'AR Patel']","['Mukesh Kumar', 'LH Ferguson', 'KK Ahmed', 'Mohammed Siraj', 'Rasikh Salam', 'Yash Dayal', 'Kuldeep Yadav', 'I Sharma', 'C Green', 'KV Sharma', 'AR Patel']",10
Royal Challengers Bengaluru_vs_Delhi Capitals_2025-04-10,2025-04-10,"M Chinnaswamy Stadium, Bengaluru","['Kuldeep Yadav', 'V Nigam', 'B Kumar', 'MM Sharma', 'Mukesh Kumar', 'Suyash Sharma', 'Yash Dayal', 'AR Patel', 'LS Livingstone', 'MA Starc', 'KH Pandya']","['Kuldeep Yadav', 'V Nigam', 'Mukesh Kumar', 'Suyash Sharma', 'Yash Dayal', 'B Kumar', 'MA Starc', 'JR Hazlewood', 'AR Patel', 'MM Sharma', 'KH Pandya']",10
Royal Challengers Bengaluru_vs_Gujarat Titans_2025-04-02,2025-04-02,"M Chinnaswamy Stadium, Bengaluru","['Mohammed Siraj', 'R Sai Kishore', 'B Kumar', 'M Prasidh Krishna', 'Arshad Khan', 'JR Hazlewood', 'I Sharma', 'Yash Dayal', 'LS Livingstone', 'KH Pandya', 'Rashid Khan']","['Mohammed Siraj', 'R Sai Kishore', 'M Prasidh Krishna', 'I Sharma', 'Yash Dayal', 'Rasikh Salam', 'Arshad Khan', 'JR Hazlewood', 'B Kumar', 'Rashid Khan', 'LS Livingstone']",10
Royal Challengers Bengaluru_vs_Kolkata Knight Riders_2024-03-29,2024-03-29,"M Chinnaswamy Stadium, Bengaluru","['AD Russell', 'Harshit Rana', 'Vijaykumar Vyshak', 'Mayank Dagar', 'SP Narine', 'Yash Dayal', 'MA Starc', 'AS Roy', 'C Green', 'CV Varun', 'AS Joseph']","['Harshit Rana', 'AD Russell', 'Mohammed Siraj', 'Vijaykumar Vyshak', 'Yash Dayal', 'CV Varun', 'C Green', 'SP Narine', 'Mayank Dagar', 'MA Starc', 'AS Joseph']",10
