match_id,date,venue,actual_best_11,predicted_best_11,overlap_count
Punjab Kings_vs_Delhi Capitals_2023-05-13,2023-05-13,"Arun Jaitley Stadium, Delhi","['P Simran Singh', 'Harpreet Brar', 'DA Warner', 'RD Chahar', 'NT Ellis', 'I Sharma', 'P Dubey', 'AR Patel', 'Kuldeep Yadav', 'KK Ahmed', 'Mukesh Kumar']","['Harpreet Brar', 'P Simran Singh', 'MR Marsh', 'NT Ellis', 'PD Salt', 'I Sharma', 'RD Chahar', 'SM Curran', 'MR Marsh', 'DA Warner', 'AR Patel']",7
Punjab Kings_vs_Gujarat Titans_2024-04-21,2024-04-21,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur","['R Sai Kishore', 'HV Patel', 'MM Sharma', 'LS Livingstone', 'Noor Ahmad', 'R Tewatia', 'P Simran Singh', 'Harpreet Brar', 'Shubman Gill', 'B Sai Sudharsan', 'Rashid Khan']","['R Sai Kishore', 'HV Patel', 'MM Sharma', 'Shubman Gill', 'Ashutosh Sharma', 'R Tewatia', 'SM Curran', 'Shashank Singh', 'Arshdeep Singh', 'B Sai Sudharsan', 'LS Livingstone']",7
Punjab Kings_vs_Gujarat Titans_2025-03-25,2025-03-25,"Narendra Modi Stadium, Ahmedabad","['SS Iyer', 'B Sai Sudharsan', 'R Sai Kishore', 'Arshdeep Singh', 'JC Buttler', 'Priyansh Arya', 'Shashank Singh', 'SE Rutherford', 'Shubman Gill', 'K Rabada', 'MP Stoinis']","['B Sai Sudharsan', 'SS Iyer', 'Priyansh Arya', 'Shubman Gill', 'Shashank Singh', 'R Sai Kishore', 'JC Buttler', 'Arshdeep Singh', 'M Prasidh Krishna', 'Mohammed Siraj', 'SE Rutherford']",9
Punjab Kings_vs_Gujarat Titans_2023-04-13,2023-04-13,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh","['Shubman Gill', 'J Little', 'MM Sharma', 'MW Short', 'WP Saha', 'M Shahrukh Khan', 'Harpreet Brar', 'JM Sharma', 'Rashid Khan', 'AS Joseph', 'K Rabada']","['Shubman Gill', 'J Little', 'S Dhawan', 'MM Sharma', 'Arshdeep Singh', 'K Rabada', 'Rashid Khan', 'JM Sharma', 'Mohammed Shami', 'AS Joseph', 'DA Miller']",7
Punjab Kings_vs_Kolkata Knight Riders_2023-05-08,2023-05-08,"Eden Gardens, Kolkata","['CV Varun', 'S Dhawan', 'N Rana', 'AD Russell', 'RD Chahar', 'JJ Roy', 'Harshit Rana', 'M Shahrukh Khan', 'RK Singh', 'Suyash Sharma', 'Harpreet Brar']","['JJ Roy', 'S Dhawan', 'RK Singh', 'Arshdeep Singh', 'CV Varun', 'N Rana', 'JM Sharma', 'P Simran Singh', 'Rahmanullah Gurbaz', 'LS Livingstone', 'AD Russell']",6
Punjab Kings_vs_Kolkata Knight Riders_2025-04-15,2025-04-15,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur","['YS Chahal', 'M Jansen', 'Harshit Rana', 'SP Narine', 'CV Varun', 'VG Arora', 'P Simran Singh', 'A Raghuvanshi', 'Priyansh Arya', 'GJ Maxwell', 'Arshdeep Singh']","['Harshit Rana', 'VG Arora', 'CV Varun', 'SP Narine', 'Priyansh Arya', 'A Raghuvanshi', 'N Wadhera', 'YS Chahal', 'Shashank Singh', 'Arshdeep Singh', 'M Jansen']",9
Punjab Kings_vs_Kolkata Knight Riders_2023-04-01,2023-04-01,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh","['Arshdeep Singh', 'PBB Rajapaksa', 'AD Russell', 'S Dhawan', 'TG Southee', 'VR Iyer', 'P Simran Singh', 'SM Curran', 'JM Sharma', 'N Rana', 'RD Chahar']","['TG Southee', 'Arshdeep Singh', 'JM Sharma', 'PBB Rajapaksa', 'AD Russell', 'N Rana', 'Rahmanullah Gurbaz', 'NT Ellis', 'VR Iyer', 'S Dhawan', 'Sikandar Raza']",8
Punjab Kings_vs_Mumbai Indians_2023-05-03,2023-05-03,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh","['LS Livingstone', 'Ishan Kishan', 'SA Yadav', 'JM Sharma', 'PP Chawla', 'NT Ellis', 'Tilak Varma', 'S Dhawan', 'MW Short', 'TH David', 'R Dhawan']","['Ishan Kishan', 'SA Yadav', 'PP Chawla', 'JM Sharma', 'LS Livingstone', 'C Green', 'NT Ellis', 'Arshdeep Singh', 'MW Short', 'Arshad Khan', 'TH David']",8
Punjab Kings_vs_Mumbai Indians_2023-04-22,2023-04-22,"Wankhede Stadium, Mumbai","['Arshdeep Singh', 'C Green', 'SA Yadav', 'SM Curran', 'RG Sharma', 'PP Chawla', 'Harpreet Singh', 'C Green', 'JP Behrendorff', 'JM Sharma', 'Atharva Taide']","['NT Ellis', 'Harpreet Singh', 'RG Sharma', 'C Green', 'JP Behrendorff', 'PP Chawla', 'Arshdeep Singh', 'Ishan Kishan', 'SA Yadav', 'SM Curran', 'TH David']",8
Punjab Kings_vs_Rajasthan Royals_2023-04-05,2023-04-05,"Barsapara Cricket Stadium, Guwahati","['S Dhawan', 'NT Ellis', 'P Simran Singh', 'R Ashwin', 'SV Samson', 'JO Holder', 'SO Hetmyer', 'Arshdeep Singh', 'Dhruv Jurel', 'JM Sharma', 'R Parag']","['S Dhawan', 'JC Buttler', 'NT Ellis', 'Arshdeep Singh', 'YS Chahal', 'JM Sharma', 'P Simran Singh', 'SM Curran', 'R Ashwin', 'Dhruv Jurel', 'SV Samson']",8
Punjab Kings_vs_Rajasthan Royals_2023-05-19,2023-05-19,"Himachal Pradesh Cricket Association Stadium, Dharamsala","['D Padikkal', 'Navdeep Saini', 'YBK Jaiswal', 'SM Curran', 'SO Hetmyer', 'JM Sharma', 'M Shahrukh Khan', 'K Rabada', 'R Parag', 'A Zampa', 'Atharva Taide']","['Navdeep Saini', 'YBK Jaiswal', 'LS Livingstone', 'Atharva Taide', 'SO Hetmyer', 'D Padikkal', 'SM Curran', 'A Zampa', 'RD Chahar', 'M Shahrukh Khan', 'TA Boult']",8
Punjab Kings_vs_Rajasthan Royals_2024-04-13,2024-04-13,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur","['K Rabada', 'SM Curran', 'KA Maharaj', 'YS Chahal', 'Avesh Khan', 'YBK Jaiswal', 'Ashutosh Sharma', 'SO Hetmyer', 'JM Sharma', 'TA Boult', 'LS Livingstone']","['HV Patel', 'R Parag', 'Ashutosh Sharma', 'YS Chahal', 'KA Maharaj', 'SM Curran', 'Avesh Khan', 'SV Samson', 'YBK Jaiswal', 'Arshdeep Singh', 'Shashank Singh']",6
Punjab Kings_vs_Royal Challengers Bengaluru_2024-03-25,2024-03-25,"M Chinnaswamy Stadium, Bengaluru","['V Kohli', 'Harpreet Brar', 'K Rabada', 'Mohammed Siraj', 'S Dhawan', 'GJ Maxwell', 'KD Karthik', 'Shashank Singh', 'JM Sharma', 'P Simran Singh', 'Yash Dayal']","['V Kohli', 'Harpreet Brar', 'F du Plessis', 'SM Curran', 'P Simran Singh', 'K Rabada', 'LS Livingstone', 'Mohammed Siraj', 'S Dhawan', 'HV Patel', 'RM Patidar']",6
Punjab Kings_vs_Sunrisers Hyderabad_2023-04-09,2023-04-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['S Dhawan', 'M Markande', 'RA Tripathi', 'M Jansen', 'Umran Malik', 'AK Markram', 'B Kumar', 'Arshdeep Singh', 'SM Curran', 'RD Chahar', 'MA Agarwal']","['S Dhawan', 'Arshdeep Singh', 'P Simran Singh', 'RA Tripathi', 'JM Sharma', 'Umran Malik', 'M Jansen', 'T Natarajan', 'M Markande', 'AK Markram', 'B Kumar']",8
Punjab Kings_vs_Sunrisers Hyderabad_2024-05-19,2024-05-19,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['P Simran Singh', 'Abhishek Sharma', 'RR Rossouw', 'Atharva Taide', 'H Klaasen', 'T Natarajan', 'Arshdeep Singh', 'HV Patel', 'RA Tripathi', 'JM Sharma', 'Nithish Kumar Reddy']","['RR Rossouw', 'TM Head', 'HV Patel', 'Abhishek Sharma', 'Atharva Taide', 'Nithish Kumar Reddy', 'P Simran Singh', 'Arshdeep Singh', 'H Klaasen', 'Shahbaz Ahmed', 'B Kumar']",8
Punjab Kings_vs_Sunrisers Hyderabad_2025-04-12,2025-04-12,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['Abhishek Sharma', 'SS Iyer', 'HV Patel', 'TM Head', 'P Simran Singh', 'Priyansh Arya', 'MP Stoinis', 'E Malinga', 'H Klaasen', 'N Wadhera', 'Arshdeep Singh']","['SS Iyer', 'HV Patel', 'Abhishek Sharma', 'TM Head', 'E Malinga', 'Priyansh Arya', 'P Simran Singh', 'Arshdeep Singh', 'H Klaasen', 'N Wadhera', 'MP Stoinis']",11
Rajasthan Royals_vs_Chennai Super Kings_2025-03-30,2025-03-30,"Barsapara Cricket Stadium, Guwahati","['N Rana', 'PWH de Silva', 'RD Gaikwad', 'KK Ahmed', 'M Pathirana', 'Noor Ahmad', 'R Parag', 'RA Jadeja', 'JC Archer', 'RA Jadeja', 'S Dube']","['RD Gaikwad', 'PWH de Silva', 'Noor Ahmad', 'N Rana', 'KK Ahmed', 'M Pathirana', 'RA Jadeja', 'R Ashwin', 'R Parag', 'SO Hetmyer', 'YBK Jaiswal']",8
Rajasthan Royals_vs_Chennai Super Kings_2023-04-12,2023-04-12,"MA Chidambaram Stadium, Chepauk, Chennai","['TU Deshpande', 'JC Buttler', 'DP Conway', 'RA Jadeja', 'R Ashwin', 'YS Chahal', 'Akash Singh', 'MS Dhoni', 'D Padikkal', 'SO Hetmyer', 'AM Rahane']","['JC Buttler', 'TU Deshpande', 'RD Gaikwad', 'DP Conway', 'YBK Jaiswal', 'RA Jadeja', 'YS Chahal', 'R Ashwin', 'MM Ali', 'Akash Singh', 'Dhruv Jurel']",7
Rajasthan Royals_vs_Chennai Super Kings_2024-05-12,2024-05-12,"MA Chidambaram Stadium, Chepauk, Chennai","['Simarjeet Singh', 'R Parag', 'TU Deshpande', 'R Ashwin', 'RD Gaikwad', 'Dhruv Jurel', 'R Ravindra', 'YS Chahal', 'Avesh Khan', 'DJ Mitchell', 'YBK Jaiswal']","['Simarjeet Singh', 'RD Gaikwad', 'TU Deshpande', 'R Parag', 'YBK Jaiswal', 'Avesh Khan', 'DJ Mitchell', 'Sandeep Sharma', 'JC Buttler', 'Dhruv Jurel', 'N Burger']",8
Rajasthan Royals_vs_Chennai Super Kings_2023-04-27,2023-04-27,"Sawai Mansingh Stadium, Jaipur","['YBK Jaiswal', 'A Zampa', 'S Dube', 'RD Gaikwad', 'R Ashwin', 'Dhruv Jurel', 'TU Deshpande', 'D Padikkal', 'MM Ali', 'RA Jadeja', 'JC Buttler']","['S Dube', 'YBK Jaiswal', 'Sandeep Sharma', 'RD Gaikwad', 'A Zampa', 'TU Deshpande', 'RA Jadeja', 'D Padikkal', 'SV Samson', 'JC Buttler', 'YS Chahal']",8
Rajasthan Royals_vs_Delhi Capitals_2023-04-08,2023-04-08,"Barsapara Cricket Stadium, Guwahati","['JC Buttler', 'YBK Jaiswal', 'YS Chahal', 'DA Warner', 'TA Boult', 'R Ashwin', 'SO Hetmyer', 'Mukesh Kumar', 'Lalit Yadav', 'Sandeep Sharma', 'R Powell']","['JC Buttler', 'DA Warner', 'YS Chahal', 'Lalit Yadav', 'TA Boult', 'R Ashwin', 'SO Hetmyer', 'Mukesh Kumar', 'YBK Jaiswal', 'R Powell', 'Kuldeep Yadav']",10
Rajasthan Royals_vs_Delhi Capitals_2024-03-28,2024-03-28,"Sawai Mansingh Stadium, Jaipur","['R Parag', 'DA Warner', 'T Stubbs', 'YS Chahal', 'N Burger', 'R Ashwin', 'MR Marsh', 'RR Pant', 'KK Ahmed', 'AR Patel', 'Avesh Khan']","['DA Warner', 'R Parag', 'YBK Jaiswal', 'N Burger', 'SV Samson', 'YS Chahal', 'T Stubbs', 'RR Pant', 'A Nortje', 'MR Marsh', 'Kuldeep Yadav']",7
Rajasthan Royals_vs_Gujarat Titans_2023-05-05,2023-05-05,"Sawai Mansingh Stadium, Jaipur","['Rashid Khan', 'HH Pandya', 'Noor Ahmad', 'WP Saha', 'Shubman Gill', 'SV Samson', 'Mohammed Shami', 'J Little', 'YS Chahal', 'MM Sharma', 'HH Pandya']","['YBK Jaiswal', 'Rashid Khan', 'Shubman Gill', 'HH Pandya', 'WP Saha', 'A Zampa', 'Sandeep Sharma', 'Noor Ahmad', 'MM Sharma', 'Mohammed Shami', 'JC Buttler']",7
Rajasthan Royals_vs_Gujarat Titans_2024-04-10,2024-04-10,"Sawai Mansingh Stadium, Jaipur","['R Parag', 'Shubman Gill', 'SV Samson', 'KR Sen', 'YS Chahal', 'Avesh Khan', 'B Sai Sudharsan', 'Rashid Khan', 'Rashid Khan', 'R Tewatia', 'YBK Jaiswal']","['Shubman Gill', 'R Parag', 'SV Samson', 'Rashid Khan', 'KR Sen', 'YS Chahal', 'B Sai Sudharsan', 'JC Buttler', 'R Tewatia', 'MM Sharma', 'UT Yadav']",8
Rajasthan Royals_vs_Kolkata Knight Riders_2025-03-26,2025-03-26,"Barsapara Cricket Stadium, Guwahati","['Q de Kock', 'CV Varun', 'MM Ali', 'VG Arora', 'Harshit Rana', 'Dhruv Jurel', 'R Parag', 'YBK Jaiswal', 'R Parag', 'A Raghuvanshi', 'JC Archer']","['Q de Kock', 'PWH de Silva', 'CV Varun', 'Harshit Rana', 'MM Ali', 'VG Arora', 'R Parag', 'SO Hetmyer', 'N Rana', 'YBK Jaiswal', 'SV Samson']",7
Rajasthan Royals_vs_Lucknow Super Giants_2024-03-24,2024-03-24,"Sawai Mansingh Stadium, Jaipur","['SV Samson', 'N Pooran', 'KL Rahul', 'Naveen-ul-Haq', 'TA Boult', 'R Parag', 'DJ Hooda', 'YBK Jaiswal', 'Sandeep Sharma', 'YS Chahal', 'Dhruv Jurel']","['N Pooran', 'YBK Jaiswal', 'SV Samson', 'KL Rahul', 'YS Chahal', 'R Parag', 'Naveen-ul-Haq', 'N Burger', 'JC Buttler', 'Ravi Bishnoi', 'Mohsin Khan']",7
Rajasthan Royals_vs_Mumbai Indians_2023-04-30,2023-04-30,"Wankhede Stadium, Mumbai","['YBK Jaiswal', 'SA Yadav', 'Arshad Khan', 'TH David', 'C Green', 'R Ashwin', 'PP Chawla', 'Tilak Varma', 'Ishan Kishan', 'JC Archer', 'Sandeep Sharma']","['YBK Jaiswal', 'C Green', 'SA Yadav', 'PP Chawla', 'TA Boult', 'D Padikkal', 'TH David', 'RP Meredith', 'SV Samson', 'Ishan Kishan', 'Arshad Khan']",7
Rajasthan Royals_vs_Punjab Kings_2024-05-15,2024-05-15,"Barsapara Cricket Stadium, Guwahati","['SM Curran', 'HV Patel', 'R Parag', 'RD Chahar', 'YS Chahal', 'SM Curran', 'Avesh Khan', 'R Ashwin', 'RR Rossouw', 'NT Ellis', 'Arshdeep Singh']","['HV Patel', 'R Parag', 'NT Ellis', 'Arshdeep Singh', 'Avesh Khan', 'SM Curran', 'YS Chahal', 'R Ashwin', 'P Simran Singh', 'RD Chahar', 'SM Curran']",9
Rajasthan Royals_vs_Punjab Kings_2025-04-05,2025-04-05,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur","['YBK Jaiswal', 'N Wadhera', 'JC Archer', 'Sandeep Sharma', 'R Parag', 'M Theekshana', 'LH Ferguson', 'SV Samson', 'GJ Maxwell', 'SO Hetmyer', 'PWH de Silva']","['JC Archer', 'LH Ferguson', 'YBK Jaiswal', 'Sandeep Sharma', 'M Theekshana', 'Arshdeep Singh', 'R Parag', 'Priyansh Arya', 'SV Samson', 'N Wadhera', 'SO Hetmyer']",9
Rajasthan Royals_vs_Royal Challengers Bengaluru_2025-04-13,2025-04-13,"Sawai Mansingh Stadium, Jaipur","['YBK Jaiswal', 'PD Salt', 'V Kohli', 'D Padikkal', 'Dhruv Jurel', 'R Parag', 'B Kumar', 'KH Pandya', 'K Kartikeya', 'JR Hazlewood', 'Yash Dayal']","['PD Salt', 'V Kohli', 'R Parag', 'YBK Jaiswal', 'SV Samson', 'JR Hazlewood', 'B Kumar', 'Yash Dayal', 'TU Deshpande', 'D Padikkal', 'Sandeep Sharma']",8
Rajasthan Royals_vs_Sunrisers Hyderabad_2023-04-02,2023-04-02,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['YS Chahal', 'JC Buttler', 'SV Samson', 'YBK Jaiswal', 'TA Boult', 'T Natarajan', 'Fazalhaq Farooqi', 'Abdul Samad', 'Umran Malik', 'JO Holder', 'R Ashwin']","['YBK Jaiswal', 'SV Samson', 'YS Chahal', 'T Natarajan', 'JC Buttler', 'RA Tripathi', 'Umran Malik', 'Abhishek Sharma', 'JO Holder', 'TA Boult', 'AU Rashid']",8
Rajasthan Royals_vs_Sunrisers Hyderabad_2023-05-07,2023-05-07,"Sawai Mansingh Stadium, Jaipur","['JC Buttler', 'YS Chahal', 'SV Samson', 'Abhishek Sharma', 'RA Tripathi', 'YBK Jaiswal', 'Anmolpreet Singh', 'GD Phillips', 'H Klaasen', 'Abdul Samad', 'R Ashwin']","['YBK Jaiswal', 'Abhishek Sharma', 'RA Tripathi', 'SV Samson', 'Anmolpreet Singh', 'YS Chahal', 'H Klaasen', 'JC Buttler', 'B Kumar', 'GD Phillips', 'Abdul Samad']",10
Royal Challengers Bangalore_vs_Delhi Capitals_2023-05-06,2023-05-06,"Arun Jaitley Stadium, Delhi","['PD Salt', 'MK Lomror', 'V Kohli', 'MR Marsh', 'F du Plessis', 'RR Rossouw', 'MR Marsh', 'DA Warner', 'JR Hazlewood', 'Mukesh Kumar', 'KK Ahmed']","['V Kohli', 'F du Plessis', 'MK Lomror', 'KV Sharma', 'MR Marsh', 'I Sharma', 'AR Patel', 'PD Salt', 'JR Hazlewood', 'DA Warner', 'HV Patel']",7
Royal Challengers Bangalore_vs_Delhi Capitals_2023-04-15,2023-04-15,"M Chinnaswamy Stadium, Bengaluru","['Vijaykumar Vyshak', 'Mohammed Siraj', 'V Kohli', 'MK Pandey', 'Kuldeep Yadav', 'MR Marsh', 'GJ Maxwell', 'A Nortje', 'MK Lomror', 'Lalit Yadav', 'F du Plessis']","['Vijaykumar Vyshak', 'V Kohli', 'F du Plessis', 'MR Marsh', 'Mohammed Siraj', 'MK Pandey', 'AR Patel', 'WD Parnell', 'GJ Maxwell', 'Kuldeep Yadav', 'HV Patel']",8
Royal Challengers Bangalore_vs_Gujarat Titans_2023-05-21,2023-05-21,"M Chinnaswamy Stadium, Bengaluru","['Shubman Gill', 'V Kohli', 'V Shankar', 'Noor Ahmad', 'Mohammed Siraj', 'F du Plessis', 'MG Bracewell', 'Anuj Rawat', 'HV Patel', 'Rashid Khan', 'Vijaykumar Vyshak']","['V Kohli', 'F du Plessis', 'Shubman Gill', 'V Shankar', 'Noor Ahmad', 'Vijaykumar Vyshak', 'GJ Maxwell', 'Mohammed Siraj', 'Mohammed Shami', 'WD Parnell', 'MG Bracewell']",8
Royal Challengers Bangalore_vs_Lucknow Super Giants_2023-05-01,2023-05-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","['Naveen-ul-Haq', 'JR Hazlewood', 'Ravi Bishnoi', 'HV Patel', 'KV Sharma', 'A Mishra', 'F du Plessis', 'K Gowtham', 'V Kohli', 'Yash Thakur', 'K Gowtham']","['F du Plessis', 'JR Hazlewood', 'KV Sharma', 'Yash Thakur', 'KL Rahul', 'Naveen-ul-Haq', 'HV Patel', 'Ravi Bishnoi', 'KR Mayers', 'MP Stoinis', 'V Kohli']",8
Royal Challengers Bangalore_vs_Lucknow Super Giants_2023-04-10,2023-04-10,"M Chinnaswamy Stadium, Bengaluru","['F du Plessis', 'MP Stoinis', 'N Pooran', 'GJ Maxwell', 'Mohammed Siraj', 'V Kohli', 'WD Parnell', 'HV Patel', 'A Badoni', 'A Mishra', 'MA Wood']","['V Kohli', 'MP Stoinis', 'N Pooran', 'F du Plessis', 'KL Rahul', 'WD Parnell', 'Mohammed Siraj', 'A Mishra', 'GJ Maxwell', 'HV Patel', 'MA Wood']",10
Royal Challengers Bangalore_vs_Mumbai Indians_2023-05-09,2023-05-09,"Wankhede Stadium, Mumbai","['SA Yadav', 'GJ Maxwell', 'F du Plessis', 'JP Behrendorff', 'N Wadhera', 'Ishan Kishan', 'Vijaykumar Vyshak', 'PWH de Silva', 'KD Karthik', 'C Green', 'K Kartikeya']","['F du Plessis', 'SA Yadav', 'JP Behrendorff', 'JR Hazlewood', 'GJ Maxwell', 'PWH de Silva', 'PP Chawla', 'Ishan Kishan', 'KD Karthik', 'Vijaykumar Vyshak', 'C Green']",9
Royal Challengers Bangalore_vs_Punjab Kings_2023-04-20,2023-04-20,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh","['Mohammed Siraj', 'F du Plessis', 'V Kohli', 'P Simran Singh', 'JM Sharma', 'Vijaykumar Vyshak', 'PWH de Silva', 'Harpreet Brar', 'HV Patel', 'Arshdeep Singh', 'NT Ellis']","['Mohammed Siraj', 'F du Plessis', 'V Kohli', 'Vijaykumar Vyshak', 'NT Ellis', 'PWH de Silva', 'LS Livingstone', 'JM Sharma', 'Arshdeep Singh', 'WD Parnell', 'MW Short']",8
Royal Challengers Bangalore_vs_Rajasthan Royals_2023-04-23,2023-04-23,"M Chinnaswamy Stadium, Bengaluru","['Sandeep Sharma', 'GJ Maxwell', 'F du Plessis', 'HV Patel', 'D Padikkal', 'YBK Jaiswal', 'YS Chahal', 'DJ Willey', 'TA Boult', 'Dhruv Jurel', 'SV Samson']","['Sandeep Sharma', 'F du Plessis', 'Mohammed Siraj', 'GJ Maxwell', 'YBK Jaiswal', 'YS Chahal', 'V Kohli', 'JC Buttler', 'TA Boult', 'Vijaykumar Vyshak', 'HV Patel']",7
Royal Challengers Bangalore_vs_Rajasthan Royals_2023-05-14,2023-05-14,"Sawai Mansingh Stadium, Jaipur","['WD Parnell', 'GJ Maxwell', 'KV Sharma', 'F du Plessis', 'MG Bracewell', 'A Zampa', 'KM Asif', 'SO Hetmyer', 'Anuj Rawat', 'Mohammed Siraj', 'GJ Maxwell']","['V Kohli', 'YBK Jaiswal', 'KV Sharma', 'WD Parnell', 'F du Plessis', 'MG Bracewell', 'SV Samson', 'A Zampa', 'KM Asif', 'YS Chahal', 'GJ Maxwell']",7
Royal Challengers Bengaluru_vs_Chennai Super Kings_2024-05-18,2024-05-18,"M Chinnaswamy Stadium, Bengaluru","['R Ravindra', 'F du Plessis', 'V Kohli', 'RA Jadeja', 'GJ Maxwell', 'MJ Santner', 'C Green', 'RM Patidar', 'Yash Dayal', 'SN Thakur', 'AM Rahane']","['V Kohli', 'R Ravindra', 'TU Deshpande', 'MJ Santner', 'Mohammed Siraj', 'F du Plessis', 'GJ Maxwell', 'LH Ferguson', 'SN Thakur', 'Yash Dayal', 'RM Patidar']",8
Royal Challengers Bengaluru_vs_Chennai Super Kings_2024-03-22,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai","['Mustafizur Rahman', 'Anuj Rawat', 'R Ravindra', 'C Green', 'F du Plessis', 'KD Karthik', 'S Dube', 'AM Rahane', 'RA Jadeja', 'DL Chahar', 'DJ Mitchell']","['F du Plessis', 'Anuj Rawat', 'DL Chahar', 'GJ Maxwell', 'R Ravindra', 'Mustafizur Rahman', 'RD Gaikwad', 'V Kohli', 'C Green', 'S Dube', 'KV Sharma']",7
Royal Challengers Bengaluru_vs_Chennai Super Kings_2025-03-28,2025-03-28,"MA Chidambaram Stadium, Chepauk, Chennai","['JR Hazlewood', 'Noor Ahmad', 'RM Patidar', 'Yash Dayal', 'M Pathirana', 'LS Livingstone', 'R Ravindra', 'MS Dhoni', 'PD Salt', 'TH David', 'D Padikkal']","['JR Hazlewood', 'Noor Ahmad', 'R Ravindra', 'Yash Dayal', 'M Pathirana', 'KK Ahmed', 'RD Gaikwad', 'V Kohli', 'LS Livingstone', 'PD Salt', 'RM Patidar']",8
Royal Challengers Bengaluru_vs_Delhi Capitals_2024-05-12,2024-05-12,"M Chinnaswamy Stadium, Bengaluru","['Yash Dayal', 'Mukesh Kumar', 'AR Patel', 'RM Patidar', 'C Green', 'LH Ferguson', 'Rasikh Salam', 'KK Ahmed', 'WG Jacks', 'C Green', 'V Kohli']","['V Kohli', 'Mukesh Kumar', 'AR Patel', 'LH Ferguson', 'RM Patidar', 'KK Ahmed', 'Mohammed Siraj', 'Rasikh Salam', 'F du Plessis', 'Yash Dayal', 'Kuldeep Yadav']",8
Royal Challengers Bengaluru_vs_Delhi Capitals_2025-04-10,2025-04-10,"M Chinnaswamy Stadium, Bengaluru","['KL Rahul', 'V Nigam', 'Kuldeep Yadav', 'B Kumar', 'TH David', 'PD Salt', 'T Stubbs', 'MM Sharma', 'V Kohli', 'Suyash Sharma', 'Mukesh Kumar']","['KL Rahul', 'Kuldeep Yadav', 'V Kohli', 'V Nigam', 'AR Patel', 'Mukesh Kumar', 'Suyash Sharma', 'T Stubbs', 'F du Plessis', 'JM Sharma', 'PD Salt']",8
Royal Challengers Bengaluru_vs_Gujarat Titans_2025-04-02,2025-04-02,"M Chinnaswamy Stadium, Bengaluru","['JC Buttler', 'Mohammed Siraj', 'LS Livingstone', 'B Sai Sudharsan', 'R Sai Kishore', 'JM Sharma', 'TH David', 'SE Rutherford', 'B Kumar', 'M Prasidh Krishna', 'Arshad Khan']","['B Sai Sudharsan', 'JC Buttler', 'V Kohli', 'Mohammed Siraj', 'Shubman Gill', 'R Sai Kishore', 'SE Rutherford', 'TH David', 'PD Salt', 'RM Patidar', 'M Prasidh Krishna']",7
Royal Challengers Bengaluru_vs_Kolkata Knight Riders_2024-03-29,2024-03-29,"M Chinnaswamy Stadium, Bengaluru","['V Kohli', 'VR Iyer', 'SP Narine', 'AD Russell', 'SS Iyer', 'Harshit Rana', 'C Green', 'PD Salt', 'GJ Maxwell', 'KD Karthik', 'Vijaykumar Vyshak']","['V Kohli', 'Harshit Rana', 'AD Russell', 'VR Iyer', 'SS Iyer', 'Mohammed Siraj', 'SP Narine', 'F du Plessis', 'Vijaykumar Vyshak', 'PD Salt', 'Yash Dayal']",8
Royal Challengers Bengaluru_vs_Mumbai Indians_2024-04-11,2024-04-11,"Wankhede Stadium, Mumbai","['JJ Bumrah', 'Ishan Kishan', 'KD Karthik', 'F du Plessis', 'SA Yadav', 'RM Patidar', 'RG Sharma', 'HH Pandya', 'S Gopal', 'Tilak Varma', 'G Coetzee']","['V Kohli', 'JJ Bumrah', 'Akash Madhwal', 'SA Yadav', 'RG Sharma', 'KD Karthik', 'F du Plessis', 'RM Patidar', 'G Coetzee', 'Ishan Kishan', 'Vijaykumar Vyshak']",8
Royal Challengers Bengaluru_vs_Mumbai Indians_2025-04-07,2025-04-07,"Wankhede Stadium, Mumbai","['KH Pandya', 'RM Patidar', 'V Kohli', 'Tilak Varma', 'HH Pandya', 'JM Sharma', 'JR Hazlewood', 'HH Pandya', 'D Padikkal', 'Yash Dayal', 'TA Boult']","['RM Patidar', 'KH Pandya', 'SA Yadav', 'JR Hazlewood', 'HH Pandya', 'JM Sharma', 'V Kohli', 'JJ Bumrah', 'Tilak Varma', 'RD Rickelton', 'DL Chahar']",7
